"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"01175";"01.1.7.5";"001.002";"Chips aus Getreide, Mais, Tapioka und anderen Knollen"
4;"01176";"01.1.7.6";"000";"Andere Knollen und Erzeugnisse aus Knollengemüse"
4;"01176";"01.1.7.6";"001";"Umfasst:"
4;"01176";"01.1.7.6";"001.001";"Maniok, Pfeilwurz (Arrowroot), Süßkartoffeln usw."
4;"01176";"01.1.7.6";"001.002";"Erzeugnisse aus Knollengemüse (feines und grobes Mehl, Flocken, Püree)"
3;"0118";"01.1.8";"000";"Zucker, Marmelade, Konfitüre, Honig, Sirup, Schokolade und Süßwaren"
3;"0118";"01.1.8";"001";"Umfasst:"
3;"0118";"01.1.8";"001.001";"Rohr-, Rübenzucker, roh oder raffiniert, in Form von Puder, Kristallen oder Würfelzucker"
3;"0118";"01.1.8";"001.002";"Marmeladen, Konfitüren, Kompotte, Gelees, Früchtepüree und Früchtepasten, natürlicher und künstlicher Honig, Ahornsirup, Melasse und in Zucker konservierte Pflanzenteile"
3;"0118";"01.1.8";"001.003";"Schokolade in Stangen oder Tafeln, Kaugummi, Süßwaren, Karamellen, Pastillen und andere Zuckerwaren"
3;"0118";"01.1.8";"001.004";"Speisen und Dessertzubereitungen mit Kakaoanteil"
3;"0118";"01.1.8";"001.005";"Speiseeis, Eiscreme und Sorbets"
3;"0118";"01.1.8";"002";"Umfasst auch:"
3;"0118";"01.1.8";"002.001";"Künstliche Zuckerersatzstoffe"
3;"0118";"01.1.8";"002.002";"Traubenzucker"
3;"0118";"01.1.8";"002.003";"Nougatcreme"
3;"0118";"01.1.8";"003";"Umfasst nicht:"
3;"0118";"01.1.8";"003.001";"Kakao und Kakaopulver (s. 01.2.1)"
3;"0118";"01.1.8";"003.002";"Sirupe für die Zubereitung von Getränken (s. 01.2.2)"
4;"01181";"01.1.8.1";"000";"Zucker"
4;"01181";"01.1.8.1";"001";"Umfasst:"
4;"01181";"01.1.8.1";"001.001";"Rohr-, Rübenzucker, roh oder raffiniert, in Form von Puder, Kristallen oder Würfelzucker"
4;"01182";"01.1.8.2";"000";"Marmeladen, Konfitüren und Honig"
4;"01182";"01.1.8.2";"001";"Umfasst:"
4;"01182";"01.1.8.2";"001.001";"Marmeladen, Konfitüren, Kompotte, Gelees, Früchtepüree und Früchtepasten, natürlicher und künstlicher Honig, Ahornsirup, Melasse und in Zucker konservierte Pflanzenteile"
4;"01183";"01.1.8.3";"000";"Schokolade"
4;"01183";"01.1.8.3";"001";"Umfasst:"
4;"01183";"01.1.8.3";"001.001";"Schokolade und Speisen und Dessertzubereitungen mit Kakaoanteil"
4;"01183";"01.1.8.3";"002";"Umfasst nicht:"
4;"01183";"01.1.8.3";"002.001";"Kakao und Kakaopulver (s. 01.2.1.3)"
4;"01184";"01.1.8.4";"000";"Süßwaren"
4;"01184";"01.1.8.4";"001";"Umfasst:"
4;"01184";"01.1.8.4";"002";"- Kaugummi, Süßwaren, Karamellen, Pastillen und andere Zuckerwaren"
4;"01185";"01.1.8.5";"000";"Speiseeis und Eiscreme"
4;"01185";"01.1.8.5";"001";"Umfasst:"
4;"01185";"01.1.8.5";"001.001";"Sorbets"
4;"01186";"01.1.8.6";"000";"Künstliche Zuckerersatzstoffe"
4;"01186";"01.1.8.6";"001";"Umfasst:"
4;"01186";"01.1.8.6";"001.001";"Künstliche Zuckerersatzstoffe"
3;"0119";"01.1.9";"000";"Nahrungsmittel, a.n.g."
3;"0119";"01.1.9";"001";"Umfasst:"
3;"0119";"01.1.9";"001.001";"Salz, Gewürze (Pfeffer, Nelkenpfeffer, Ingwer usw.), Küchenkräuter (Petersilie, Rosmarin, Thymian usw.), Saucen, Dressings, Würzmittel, Würzen (Senf, Mayonnaise, Ketchup, Sojasauce usw.), Essig"
3;"0119";"01.1.9";"001.002";"Fertige Backpulver, Backhefe, Tortenguss/Tortengelee, Einmachhilfe/Einsiedehilfe, Gelatine, Dessertzubereitungen"
3;"0119";"01.1.9";"001.003";"Kokosflocken, Mohn"
3;"0119";"01.1.9";"001.004";"Suppen, klare Brühen, Saucengrundlagen, Kochzutaten usw."
3;"0119";"01.1.9";"001.005";"Homogenisierte Kleinkindnahrung und diätetische Zubereitungen unabhängig von der Zusammensetzung"
3;"0119";"01.1.9";"002";"Umfasst nicht:"
3;"0119";"01.1.9";"002.001";"Dessertzubereitungen, die auf Milch basieren (s. 01.1.4)"
3;"0119";"01.1.9";"002.002";"Sojamilch (s. 01.1.4)"
3;"0119";"01.1.9";"002.003";"Künstliche Zuckerersatzstoffe (s. 01.1.8)"
3;"0119";"01.1.9";"002.004";"Dessertzubereitungen mit Kakaoanteil (s. 01.1.8)"
4;"01191";"01.1.9.1";"000";"Saucen, Dressings"
4;"01191";"01.1.9.1";"001";"Umfasst:"
4;"01191";"01.1.9.1";"002";"- Saucen, Dressings, Würzmittel, Würzen (Senf, Mayonnaise, Ketchup, Sojasauce usw.), Essig"
4;"01192";"01.1.9.2";"000";"Salz, Gewürze und Küchenkräuter"
4;"01192";"01.1.9.2";"001";"Umfasst:"
4;"01192";"01.1.9.2";"002";"- Salz, Gewürze (Pfeffer, Nelkenpfeffer, Ingwer usw.), Küchenkräuter (Petersilie, Rosmarin, Thymian usw.)"
4;"01193";"01.1.9.3";"000";"Kleinkindnahrung"
4;"01193";"01.1.9.3";"001";"Umfasst:"
4;"01193";"01.1.9.3";"001.001";"Homogenisierte Kleinkindnahrung unabhängig von der Zusammensetzung"
4;"01194";"01.1.9.4";"000";"Fertiggerichte"
4;"01194";"01.1.9.4";"001";"Umfasst:"
4;"01194";"01.1.9.4";"001.001";"Fertiggerichte (Nahrungsmittelkonserven, tiefgefrorene Speisen, zum sofortigen Verzehr bestimmte Speisen), unabhängig von der Zusammensetzung, werden hier klassifiziert, wenn der Preis lediglich die Produktkosten deckt."
4;"01194";"01.1.9.4";"001.002";"Sandwiches"
4;"01194";"01.1.9.4";"002";"Umfasst nicht:"
4;"01194";"01.1.9.4";"002.001";"Pizza und Quiche (s. 01.1.1.5)"
4;"01194";"01.1.9.4";"002.002";"Zubereitete Teigwaren und Couscous in allen Formen (s. 01.1.1.6)"
4;"01194";"01.1.9.4";"002.003";"Fleischpasteten (s. 01.1.2.8)"
4;"01194";"01.1.9.4";"002.004";"Fischpasteten (s. 01.1.3.6)"
4;"01199";"01.1.9.9";"000";"Andere Nahrungsmittel, a.n.g."
4;"01199";"01.1.9.9";"001";"Umfasst:"
4;"01199";"01.1.9.9";"001.001";"Fertige Backpulver, Backhefe, Tortenguss/Tortengelee, Einmachhilfe/Einsiedehilfe, Gelatine, Dessertzubereitungen"
4;"01199";"01.1.9.9";"001.002";"Kokosflocken, Mohn"
4;"01199";"01.1.9.9";"001.003";"Suppen, klare Brühen, Saucengrundlagen, Kochzutaten usw."
4;"01199";"01.1.9.9";"001.004";"Diätetische Zubereitungen unabhängig von der Zusammensetzung"
4;"01199";"01.1.9.9";"002";"Umfasst nicht:"
4;"01199";"01.1.9.9";"002.001";"Diätmargarine (s. 01.1.5.2)"
4;"01199";"01.1.9.9";"002.002";"Diätzubereitungen, die ausschließlich auf Obst basieren (s. 01.1.6.4)"
2;"012";"01.2";"000";"Alkoholfreie Getränke"
2;"012";"01.2";"001";"Die hier eingeordneten alkoholfreien Getränke werden gekauft, um zu Hause verbraucht zu werden."
2;"012";"01.2";"002";"Die Gruppe umfasst nicht den Verkauf von alkoholfreien Getränken für den sofortigen Verbrauch durch Kioske, Straßenverkauf u.Ä., einschließlich von Automaten ausgegebene alkoholfreie Getränke (s. 11.1.1)."
3;"0121";"01.2.1";"000";"Kaffee, Tee, Kakao"
3;"0121";"01.2.1";"001";"Umfasst:"
3;"0121";"01.2.1";"001.001";"Kaffee, auch entkoffeiniert, geröstet oder gemahlen einschließlich Instantkaffee"
3;"0121";"01.2.1";"001.002";"Tee, Mate und andere Pflanzenprodukte für Tees"
3;"0121";"01.2.1";"001.003";"Kakao, gezuckert oder ungezuckert sowie Pulver auf der Grundlage von Schokolade"
3;"0121";"01.2.1";"002";"Umfasst auch:"
3;"0121";"01.2.1";"002.001";"Getränkezubereitungen auf der Grundlage von Kakao"
3;"0121";"01.2.1";"002.002";"Kaffee- und Teesurrogate"
3;"0121";"01.2.1";"002.003";"Extrakte und Essenzen aus Kaffee und Tee"
3;"0121";"01.2.1";"003";"Umfasst nicht:"
3;"0121";"01.2.1";"003.001";"Schokolade in Tafeln oder Stangen und sonstige Schokoladenerzeugnisse (s. 01.1.8)"
3;"0121";"01.2.1";"003.002";"Speisen und Dessertzubereitungen mit Kakaoanteil (s. 01.1.8)"
4;"01211";"01.2.1.1";"000";"Kaffee"
4;"01211";"01.2.1.1";"001";"Umfasst:"
4;"01211";"01.2.1.1";"001.001";"Kaffee, auch entkoffeiniert, geröstet oder gemahlen einschließlich Instantkaffee"
4;"01211";"01.2.1.1";"002";"Umfasst auch:"
4;"01211";"01.2.1.1";"002.001";"Kaffeesurrogate"
4;"01211";"01.2.1.1";"002.002";"Extrakte und Essenzen aus Kaffee"
4;"01212";"01.2.1.2";"000";"Tee"
4;"01212";"01.2.1.2";"001";"Umfasst:"
4;"01212";"01.2.1.2";"001.001";"Tee, Mate und andere Pflanzenprodukte für Tees"
4;"01212";"01.2.1.2";"002";"Umfasst auch:"
4;"01212";"01.2.1.2";"002.001";"Teesurrogate"
4;"01212";"01.2.1.2";"002.002";"Extrakte und Essenzen aus Tee"
4;"01213";"01.2.1.3";"000";"Kakao und Schokoladepulver"
4;"01213";"01.2.1.3";"001";"Umfasst:"
4;"01213";"01.2.1.3";"001.001";"Kakao, gezuckert oder ungezuckert sowie Pulver auf der Grundlage von Schokolade"
4;"01213";"01.2.1.3";"002";"Umfasst auch:"
4;"01213";"01.2.1.3";"002.001";"Getränkezubereitungen auf der Grundlage von Kakao"
4;"01213";"01.2.1.3";"003";"Umfasst nicht:"
4;"01213";"01.2.1.3";"003.001";"Schokolade in Tafeln oder Stangen und sonstige Schokoladenerzeugnisse (s. 01.1.8.3)"
4;"01213";"01.2.1.3";"003.002";"Speisen und Dessertzubereitungen mit Kakaoanteil (s. 01.1.8.3)"
3;"0122";"01.2.2";"000";"Mineralwasser, Limonaden, Frucht- und Gemüsesäfte"
3;"0122";"01.2.2";"001";"Umfasst:"
3;"0122";"01.2.2";"001.001";"Mineral- oder Quellwasser; alle Trinkwasser, die in Behältern verkauft werden"
3;"0122";"01.2.2";"001.002";"Limonaden z.B. Soda (süße Sprudelgetränke), Zitronenlimonade und Cola"
3;"0122";"01.2.2";"001.003";"Frucht- und Gemüsesäfte"
3;"0122";"01.2.2";"001.004";"Sirupe und Konzentrate für die Zubereitung von Getränken"
3;"0122";"01.2.2";"001.005";"Eistee"
3;"0122";"01.2.2";"002";"Umfasst nicht:"
3;"0122";"01.2.2";"003";"So genannte alkoholfreie Getränke, die normalerweise leicht alkoholisch sind wie:"
3;"0122";"01.2.2";"003.001";"Alkoholfreie Branntweine, Liköre usw. (s. 02.1.1)"
3;"0122";"01.2.2";"003.002";"Alkoholfreier Wein, Apfelwein usw. (s. 02.1.2)"
3;"0122";"01.2.2";"003.003";"Alkoholfreies Bier (s. 02.1.3)"
4;"01221";"01.2.2.1";"000";"Mineral- oder Quellwasser"
4;"01221";"01.2.2.1";"001";"Umfasst:"
4;"01221";"01.2.2.1";"001.001";"Mineral- oder Quellwasser"
4;"01221";"01.2.2.1";"001.002";"Alle Trinkwasser, die in Behältern verkauft werden"
4;"01222";"01.2.2.2";"000";"Limonaden"
4;"01222";"01.2.2.2";"001";"Umfasst:"
4;"01222";"01.2.2.2";"001.001";"Limonaden z.B. Soda (süße Sprudelgetränke), Zitronenlimonade und Cola"
4;"01222";"01.2.2.2";"001.002";"Eistee"
4;"01222";"01.2.2.2";"002";"Umfasst nicht:"
4;"01222";"01.2.2.2";"003";"So genannte alkoholfreie Getränke, die normalerweise leicht alkoholisch sind wie:"
4;"01222";"01.2.2.2";"003.001";"Alkoholfreie Branntweine, Liköre usw. (s. 02.1.1)"
4;"01222";"01.2.2.2";"003.002";"Alkoholfreier Wein, Apfelwein usw. (s. 02.1.2)"
4;"01222";"01.2.2.2";"003.003";"Alkoholfreies Bier (s. 02.1.3)"
4;"01223";"01.2.2.3";"000";"Frucht- und Gemüsesäfte"
4;"01223";"01.2.2.3";"001";"Umfasst:"
4;"01223";"01.2.2.3";"001.001";"Frucht- und Gemüsesäfte"
4;"01223";"01.2.2.3";"001.002";"Sirupe und Konzentrate für die Zubereitung von Getränken"
1;"02";"02.";"000";"ALKOHOLISCHE GETRÄNKE, TABAKWAREN UND DROGEN"
2;"021";"02.1";"000";"Alkoholische Getränke"
2;"021";"02.1";"001";"Die hier eingeordneten alkoholischen Getränke werden gekauft, um zu Hause verbraucht zu werden. Die hier eingeordneten Getränke umfassen auch schwach alkoholische oder nicht-alkoholische Getränke, die normalerweise leicht alkoholisch sind, wie so genanntes alkoholfreies Bier."
2;"021";"02.1";"002";"Die Gruppe umfasst nicht den Verkauf von alkoholischen Getränken für den sofortigen Verbrauch durch Kioske, Straßenverkauf u.Ä., einschließlich von Automaten ausgegebene alkoholische Getränke (s. 11.1.1)."
3;"0211";"02.1.1";"000";"Spirituosen"
3;"0211";"02.1.1";"001";"Umfasst:"
3;"0211";"02.1.1";"001.001";"Branntweine, Liköre und andere Spirituosen"
3;"0211";"02.1.1";"002";"Umfasst auch:"
3;"0211";"02.1.1";"002.001";"Met"
3;"0211";"02.1.1";"003";"Umfasst nicht:"
3;"0211";"02.1.1";"003.001";"Nicht auf Wein basierende Aperitifs (s. 02.1.2)"
4;"02111";"02.1.1.1";"000";"Spirituosen und Liköre"
4;"02111";"02.1.1.1";"001";"Umfasst:"
4;"02111";"02.1.1.1";"002";"- Branntweine, Liköre und andere Spirituosen mit hohem Alkoholgehalt"
4;"02111";"02.1.1.1";"003";"Umfasst auch:"
4;"02111";"02.1.1.1";"003.001";"Met"
4;"02111";"02.1.1.1";"004";"Umfasst nicht:"
4;"02111";"02.1.1.1";"004.001";"Nicht auf Wein basierende Aperitifs (s. 02.1.2.3)"
4;"02112";"02.1.1.2";"000";"Alkoholhaltige Süßgetränke (Alkopops)"
4;"02112";"02.1.1.2";"001";"Umfasst:"
4;"02112";"02.1.1.2";"001.001";"Sprudelgetränke mit geringem Alkoholgehalt"
3;"0212";"02.1.2";"000";"Weine"
3;"0212";"02.1.2";"001";"Umfasst:"
3;"0212";"02.1.2";"001.001";"Wein, Apfelmost, Birnenmost einschließlich Reiswein"
3;"0212";"02.1.2";"001.002";"Aperitifs auf Weinbasis, (mit Alkohol) verstärkte Weine, Champagner und andere Schaumweine"
3;"0212";"02.1.2";"002";"Umfasst auch:"
3;"0212";"02.1.2";"002.001";"Alkoholfreien Wein"
3;"0212";"02.1.2";"002.002";"Apfelwein usw."
4;"02121";"02.1.2.1";"000";"Wein aus Trauben"
4;"02121";"02.1.2.1";"001";"Umfasst:"
4;"02121";"02.1.2.1";"001.001";"Champagner und andere Schaumweine"
4;"02122";"02.1.2.2";"000";"Wein aus anderem Obst"
4;"02122";"02.1.2.2";"001";"Umfasst:"
4;"02122";"02.1.2.2";"001.001";"Apfelmost, Birnenmost einschließlich Reiswein"
4;"02123";"02.1.2.3";"000";"Wein mit einem Alkoholgehalt von mehr als 15 % vol."
4;"02123";"02.1.2.3";"001";"Umfasst:"
4;"02123";"02.1.2.3";"002";"- Wermutwein, Sherry, Portwein"
4;"02124";"02.1.2.4";"000";"Getränke auf Weinbasis"
4;"02124";"02.1.2.4";"001";"Umfasst:"
4;"02124";"02.1.2.4";"001.001";"Aperitifs auf Weinbasis, nicht-alkoholischen Wein"
3;"0213";"02.1.3";"000";"Bier"
3;"0213";"02.1.3";"001";"Umfasst:"
3;"0213";"02.1.3";"001.001";"Alle Sorten von Bier wie Ale, Lagerbier, Märzenbier, Weizenbier usw."
3;"0213";"02.1.3";"002";"Umfasst auch:"
3;"0213";"02.1.3";"002.001";"Bier mit niedrigem Alkoholgehalt und alkoholfreies Bier"
3;"0213";"02.1.3";"002.002";"Ingwerbier"
4;"02131";"02.1.3.1";"000";"Lagerbier"
4;"02131";"02.1.3.1";"001";"Umfasst:"
4;"02131";"02.1.3.1";"001.001";"Pilsner, Bock, Dortmunder Export und Märzen Lagerbier"
4;"02131";"02.1.3.1";"002";"Umfasst auch:"
4;"02131";"02.1.3.1";"002.001";"Helle und dunkle Lagerbiere, z.B. Dunkel- und Schwarzbier"
4;"02132";"02.1.3.2";"000";"Andere alkoholische Biere"
4;"02132";"02.1.3.2";"001";"Umfasst:"
4;"02132";"02.1.3.2";"001.001";"Ale"
4;"02132";"02.1.3.2";"002";"Umfasst auch:"
4;"02132";"02.1.3.2";"002.001";"Hybridbier oder gemischtes Bier, z.B. Altbier und Kölsch, Dampfbier, Obst- und Gemüsebier, Kräuter- und Gewürzbier, Holzfassbier, Rauchbier oder champagnerartiges Bier"
4;"02133";"02.1.3.3";"000";"Bier mit niedrigem Alkoholgehalt und alkoholfreies Bier"
4;"02133";"02.1.3.3";"001";"Umfasst:"
4;"02133";"02.1.3.3";"001.001";"Biere mit niedrigem Alkoholgehalt haben nicht in allen EU-Mitgliedsstaaten einen einheitlichen Alkoholgehalt aber er sollte geringer als 1% vol. sein."
4;"02134";"02.1.3.4";"000";"Getränke auf Bierbasis"
4;"02134";"02.1.3.4";"001";"Umfasst:"
4;"02134";"02.1.3.4";"001.001";"Bier mit Limonade (Radler), Bier mit Coca-Cola"
4;"02134";"02.1.3.4";"002";"Umfasst auch:"
4;"02134";"02.1.3.4";"002.001";"Ingwerbier (Gemisch aus Bier und Sodawasser mit Ingwergeschmack)"
2;"022";"02.2";"000";"Tabakwaren"
2;"022";"02.2";"001";"Diese Gruppe umfasst alle eingekauften Tabakwaren der Haushalte einschließlich der in Restaurants, Cafés, Bars und Tankstellen usw. getätigten Käufe."
3;"0220";"02.2.0";"000";"Tabakwaren"
3;"0220";"02.2.0";"001";"Umfasst:"
3;"0220";"02.2.0";"001.001";"Zigaretten; Zigarettentabak und Zigarettenpapier"
3;"0220";"02.2.0";"001.002";"Zigarren, Zigarillos, Pfeifentabak, Kautabak oder Schnupftabak"
3;"0220";"02.2.0";"002";"Umfasst nicht:"
3;"0220";"02.2.0";"002.001";"Sonstige Raucherartikel (s. 12.3.2)"
4;"02201";"02.2.0.1";"000";"Zigaretten"
4;"02201";"02.2.0.1";"001";"Umfasst:"
4;"02201";"02.2.0.1";"001.001";"Zigaretten"
4;"02201";"02.2.0.1";"002";"Umfasst nicht:"
4;"02201";"02.2.0.1";"002.001";"Sonstige Raucherartikel (s. 12.3.2.9)"
4;"02202";"02.2.0.2";"000";"Zigarren"
4;"02202";"02.2.0.2";"001";"Umfasst:"
4;"02202";"02.2.0.2";"001.001";"Zigarren"
4;"02202";"02.2.0.2";"002";"Umfasst nicht:"
4;"02202";"02.2.0.2";"002.001";"Sonstige Raucherartikel (s. 12.3.2.9)"
4;"02203";"02.2.0.3";"000";"Andere Tabakerzeugnisse"
4;"02203";"02.2.0.3";"001";"Umfasst:"
4;"02203";"02.2.0.3";"001.001";"Pfeifentabak, Kau- oder Schnupftabak"
4;"02203";"02.2.0.3";"001.002";"Zigarettentabak und Zigarettenpapier"
4;"02203";"02.2.0.3";"002";"Umfasst nicht:"
4;"02203";"02.2.0.3";"002.001";"Sonstige Raucherartikel (s. 12.3.2.9)"
2;"023";"02.3";"000";"Drogen"
3;"0230";"02.3.0";"000";"Drogen"
3;"0230";"02.3.0";"001";"Umfasst:"
3;"0230";"02.3.0";"001.001";"Marihuana, Opium, Kokain und ihre Derivate"
3;"0230";"02.3.0";"001.002";"Andere Drogen auf pflanzlicher Basis, z.B. Kolanüsse, Betelblätter und -nüsse"
3;"0230";"02.3.0";"001.003";"Andere Drogen, einschließlich halbsynthetische und synthetische Drogen"
4;"02300";"02.3.0.0";"000";"Drogen"
4;"02300";"02.3.0.0";"001";"Umfasst:"
4;"02300";"02.3.0.0";"001.001";"Marihuana, Opium, Kokain und ihre Derivate"
4;"02300";"02.3.0.0";"001.002";"Andere Drogen auf pflanzlicher Basis, z.B. Kolanüsse, Betelblätter und -nüsse"
4;"02300";"02.3.0.0";"001.003";"Andere Drogen, einschließlich halbsynthetische und synthetische Drogen"
1;"03";"03.";"000";"BEKLEIDUNG UND SCHUHE"
2;"031";"03.1";"000";"Bekleidung"
3;"0311";"03.1.1";"000";"Bekleidungsstoffe"
3;"0311";"03.1.1";"001";"Hier sind nur Stoffe enthalten, die von den privaten Haushalten zu Bekleidung verarbeitet bzw. die vom Haushalt erworben werden, um sie von einem Schneider weiter verarbeiten zu lassen. Lässt der Haushalt Bekleidung nach Maß anfertigen und liefert der Schneider den Stoff, so sind diese Ausgaben (Material- und Lohnkosten) in den entsprechenden Bekleidungspositionen enthalten."
3;"0311";"03.1.1";"002";"Umfasst:"
3;"0311";"03.1.1";"002.001";"Bekleidungsstoffe aus natürlichen oder synthetischen Fasern und ihren Mischungen"
3;"0311";"03.1.1";"003";"Umfasst nicht:"
3;"0311";"03.1.1";"003.001";"Möbelstoffe (s. 05.2.0)"
4;"03110";"03.1.1.0";"000";"Bekleidungsstoffe"
4;"03110";"03.1.1.0";"001";"Umfasst:"
4;"03110";"03.1.1.0";"001.001";"Bekleidungsstoffe aus natürlichen oder synthetischen Fasern und ihren Mischungen"
4;"03110";"03.1.1.0";"002";"Umfasst nicht:"
4;"03110";"03.1.1.0";"002.001";"Möbelstoffe (s. 05.2.0.1)"
3;"0312";"03.1.2";"000";"Bekleidung"
3;"0312";"03.1.2";"001";"Umfasst:"
3;"0312";"03.1.2";"001.001";"Bekleidung für Männer, Frauen und Kinder, konfektioniert oder nach Maß, aus beliebigen Stoffen (auch Leder, Pelz, Kunststoff oder Gummi), Alltags-, Sport- und Arbeitsbekleidung:"
3;"0312";"03.1.2";"001.001.001";"Umhänge, Mäntel, Regenmäntel, Anoraks, Parkas, Blousons, Jacken, Hosen, Westen, Anzüge, Kostüme, Trachten, Kleider, Röcke usw."
3;"0312";"03.1.2";"001.001.002";"Hemden, Blusen, Pullover, Sweater, Wolljacken, Shorts, Badebekleidung, Trainingsanzüge, Jogginganzüge, Trainingsjacken, T-Shirts, Trikots usw."
3;"0312";"03.1.2";"001.001.003";"Unterleibchen, Bodies, Herrenunterhosen, Socken, Strümpfe, Strumpfhosen, Unterröcke, Büstenhalter, Damenunterhosen, Slips, Hüftgürtel, Korsetts, Miederstrümpfe usw."
3;"0312";"03.1.2";"001.001.004";"Pyjamas, Nachthemden, Hausmäntel, Schlafröcke, Bademäntel"
3;"0312";"03.1.2";"001.001.005";"Säuglingsbekleidung und Säuglingsschuhe aus Stoff"
3;"0312";"03.1.2";"002";"Umfasst nicht:"
3;"0312";"03.1.2";"002.001";"Medizinische Trikotagen wie elastische Strümpfe (s. 06.1.2)"
3;"0312";"03.1.2";"002.002";"Babywindeln (s. 12.1.3)"
4;"03121";"03.1.2.1";"000";"Bekleidung für Männer"
4;"03121";"03.1.2.1";"001";"Umfasst:"
4;"03121";"03.1.2.1";"001.001";"Bekleidung für Männer, konfektioniert oder nach Maß, aus beliebigen Stoffen (auch Leder, Pelz, Kunststoff oder Gummi), Alltags-, Sport- und Arbeitsbekleidung:"
4;"03121";"03.1.2.1";"001.001.001";"Umhänge, Mäntel, Regenmäntel, Anoraks, Parkas, Jacken, Hosen, Westen, Anzüge, Trachten usw."
4;"03121";"03.1.2.1";"001.001.002";"Hemden, Pullover, Sweater, Wolljacken, Shorts, Badebekleidung, Trainingsanzüge, Jogginganzüge, Trainingsjacken, T-Shirts, Trikots usw."
4;"03121";"03.1.2.1";"001.001.003";"Unterleibchen, Herrenunterhosen, Socken usw."
4;"03121";"03.1.2.1";"001.001.004";"Pyjamas, Hausmäntel, Schlafröcke, Bademäntel usw."
4;"03122";"03.1.2.2";"000";"Bekleidung für Frauen"
4;"03122";"03.1.2.2";"001";"Umfasst:"
4;"03122";"03.1.2.2";"001.001";"Bekleidung für Frauen, konfektioniert oder nach Maß, aus beliebigen Stoffen (auch Leder, Pelz, Kunststoff oder Gummi), Alltags-, Sport- und Arbeitsbekleidung:"
4;"03122";"03.1.2.2";"001.001.001";"Umhänge, Mäntel, Regenmäntel, Anoraks, Parkas, Blousons, Jacken, Hosen, Westen, Hosenanzüge, Kostüme, Trachten, Kleider, Röcke usw."
4;"03122";"03.1.2.2";"001.001.002";"Blusen, Pullover, Sweater, Wolljacken, Shorts, Badebekleidung, Trainingsanzüge, Jogginganzüge, Trainingsjacken, T-Shirts, Trikots usw."
4;"03122";"03.1.2.2";"001.001.003";"Unterleibchen, Bodies, Socken, Strümpfe, Strumpfhosen, Unterröcke, Büstenhalter, Damenunterhosen, Slips, Hüftgürtel, Korsetts, Miederstrümpfe usw."
4;"03122";"03.1.2.2";"001.001.004";"Pyjamas, Nachthemden, Hausmäntel, Schlafröcke, Bademäntel usw."
4;"03122";"03.1.2.2";"002";"Umfasst auch:"
4;"03122";"03.1.2.2";"002.001";"Unisex-Bekleidung"
4;"03123";"03.1.2.3";"000";"Bekleidung für Kleinkinder (0 bis 2 Jahre) und Kinder (3 bis 13 Jahre)"
4;"03123";"03.1.2.3";"001";"Umfasst:"
4;"03123";"03.1.2.3";"001.001";"Bekleidung für Kleinkinder (0 bis 2 Jahre), konfektioniert oder nach Maß, aus beliebigen Stoffen (auch Leder, Pelz, Kunststoff oder Gummi), Alltags-, und Sportbekleidung:"
4;"03123";"03.1.2.3";"001.001.001";"Säuglingsbekleidung und Säuglingsschuhe aus Stoff"
4;"03123";"03.1.2.3";"001.002";"Bekleidung für Kinder (3 bis 13 Jahre), konfektioniert oder nach Maß, aus beliebigen Stoffen (auch Leder, Pelz, Kunststoff oder Gummi), Alltags-, und Sportbekleidung:"
4;"03123";"03.1.2.3";"001.002.001";"Umhänge, Mäntel, Regenmäntel, Anoraks, Parkas, Blousons, Jacken, Hosen, Westen, Anzüge, Kostüme, Trachten, Kleider, Röcke usw."
4;"03123";"03.1.2.3";"001.002.002";"Hemden, Blusen, Pullover, Sweater, Wolljacken, Shorts, Badebekleidung, Trainingsanzüge, Jogginganzüge, Trainingsjacken, T-Shirts, Trikots usw."
4;"03123";"03.1.2.3";"001.002.003";"Unterleibchen, Bodies, Unterhosen, Socken, Strümpfe, Strumpfhosen, Unterröcke, Büstenhalter, Slips usw."
4;"03123";"03.1.2.3";"001.002.004";"Pyjamas, Nachthemden, Hausmäntel, Schlafröcke, Bademäntel usw."
3;"0313";"03.1.3";"000";"Andere Bekleidungsartikel und -zubehör"
3;"0313";"03.1.3";"001";"Umfasst:"
