"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
3;"0121";"01.2.1";"001";"Includes:"
3;"0121";"01.2.1";"001.001";"coffee, whether or not decaffeinated, roasted or ground, including instant coffee"
3;"0121";"01.2.1";"001.002";"tea, maté and other plant products for infusions"
3;"0121";"01.2.1";"001.003";"cocoa, whether or not sweetened, and chocolate-based powder"
3;"0121";"01.2.1";"002";"Also includes:"
3;"0121";"01.2.1";"002.001";"cocoa-based beverage preparations"
3;"0121";"01.2.1";"002.002";"coffee and tea substitutes"
3;"0121";"01.2.1";"002.003";"extracts and essences of coffee and tea"
3;"0121";"01.2.1";"003";"Excludes:"
3;"0121";"01.2.1";"003.001";"chocolate in bars or slabs (s. 01.1.8)"
3;"0121";"01.2.1";"003.002";"cocoa-based food and cocoa-based dessert preparations (s. 01.1.8)"
4;"01211";"01.2.1.1";"000";"Coffee"
4;"01211";"01.2.1.1";"001";"Includes:"
4;"01211";"01.2.1.1";"001.001";"coffee, whether or not decaffeinated, roasted or ground, including instant coffee"
4;"01211";"01.2.1.1";"002";"Also includes:"
4;"01211";"01.2.1.1";"002.001";"coffee substitutes"
4;"01211";"01.2.1.1";"002.002";"extracts and essences of coffee"
4;"01212";"01.2.1.2";"000";"Tea"
4;"01212";"01.2.1.2";"001";"Includes:"
4;"01212";"01.2.1.2";"001.001";"tea, maté and other plant products for infusions"
4;"01212";"01.2.1.2";"002";"Also includes:"
4;"01212";"01.2.1.2";"002.001";"tea substitutes"
4;"01212";"01.2.1.2";"002.002";"extracts and essences of tea"
4;"01213";"01.2.1.3";"000";"Cocoa and powdered chocolate"
4;"01213";"01.2.1.3";"001";"Includes:"
4;"01213";"01.2.1.3";"001.001";"cocoa, whether or not sweetened, and chocolate-based powder"
4;"01213";"01.2.1.3";"002";"Also includes:"
4;"01213";"01.2.1.3";"002.001";"cocoa-based beverage preparations"
4;"01213";"01.2.1.3";"003";"Excludes:"
4;"01213";"01.2.1.3";"003.001";"chocolate in bars or slabs (s. 01.1.8.3)"
4;"01213";"01.2.1.3";"003.002";"cocoa-based food and cocoa-based dessert preparations (s. 01.1.8.3)"
3;"0122";"01.2.2";"000";"Mineral waters, soft drinks, fruit and vegetable juices"
3;"0122";"01.2.2";"001";"Includes:"
3;"0122";"01.2.2";"001.001";"mineral or spring waters"
3;"0122";"01.2.2";"001.002";"all drinking water sold in containers"
3;"0122";"01.2.2";"001.003";"soft drinks such as sodas, lemonades and colas"
3;"0122";"01.2.2";"001.004";"fruit and vegetable juices"
3;"0122";"01.2.2";"001.005";"syrups and concentrates for the preparation of beverages"
3;"0122";"01.2.2";"002";"Excludes:"
3;"0122";"01.2.2";"002.001";"non-alcoholic beverages which are generally alcoholic such as non-alcoholic beer (s. 02.1)"
4;"01221";"01.2.2.1";"000";"Mineral or spring waters"
4;"01221";"01.2.2.1";"001";"Includes:"
4;"01221";"01.2.2.1";"001.001";"mineral or spring waters"
4;"01221";"01.2.2.1";"001.002";"all drinking water sold in containers"
4;"01222";"01.2.2.2";"000";"Soft drinks"
4;"01222";"01.2.2.2";"001";"Includes:"
4;"01222";"01.2.2.2";"001.001";"soft drinks such as sodas, lemonades and colas"
4;"01222";"01.2.2.2";"002";"Excludes:"
4;"01222";"01.2.2.2";"002.001";"non-alcoholic beverages which are generally alcoholic such as non-alcoholic beer (s. 02.1)"
4;"01223";"01.2.2.3";"000";"Fruit and vegetable juices"
4;"01223";"01.2.2.3";"001";"Includes:"
4;"01223";"01.2.2.3";"001.001";"fruit and vegetable juices"
4;"01223";"01.2.2.3";"001.002";"syrups and concentrates for the preparation of beverages"
1;"02";"02.";"000";"ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS"
2;"021";"02.1";"000";"Alcoholic beverages"
2;"021";"02.1";"001";"The alcoholic beverages classified here are those purchased for consumption at home. The beverages classified here include low or non-alcoholic beverages which are generally alcoholic such as non-alcoholic beer."
2;"021";"02.1";"002";"The group excludes alcoholic beverages sold for immediate consumption away from the home by hotels, restaurants, cafés, bars, kiosks, street vendors, automatic vending machines, etc. (s. 11.1.1)."
3;"0211";"02.1.1";"000";"Spirits"
3;"0211";"02.1.1";"001";"Includes:"
3;"0211";"02.1.1";"001.001";"eaux-de-vie, liqueurs and other spirits"
3;"0211";"02.1.1";"002";"Also includes:"
3;"0211";"02.1.1";"002.001";"mead"
3;"0211";"02.1.1";"003";"Excludes:"
3;"0211";"02.1.1";"003.001";"aperitifs other than wine-based aperitifs (s. 02.1.2)"
4;"02111";"02.1.1.1";"000";"Spirits and liqueurs"
4;"02111";"02.1.1.1";"001";"Includes:"
4;"02111";"02.1.1.1";"001.001";"eaux-de-vie, liqueurs and other spirits with high alcohol content"
4;"02111";"02.1.1.1";"002";"Also includes:"
4;"02111";"02.1.1.1";"002.001";"mead"
4;"02111";"02.1.1.1";"003";"Excludes:"
4;"02111";"02.1.1.1";"003.001";"aperitifs other than wine-based aperitifs (s. 02.1.2.3)"
4;"02112";"02.1.1.2";"000";"Alcoholic soft drinks"
4;"02112";"02.1.1.2";"001";"Includes:"
4;"02112";"02.1.1.2";"001.001";"soda-water types with a low alcohol content"
3;"0212";"02.1.2";"000";"Wine"
3;"0212";"02.1.2";"001";"Includes:"
3;"0212";"02.1.2";"001.001";"wine, cider and perry, including sake"
3;"0212";"02.1.2";"001.002";"wine-based aperitifs, fortified wines, champagne and other sparkling wines"
4;"02121";"02.1.2.1";"000";"Wine from grapes"
4;"02121";"02.1.2.1";"001";"Includes:"
4;"02121";"02.1.2.1";"001.001";"champagne and other sparkling wines"
4;"02122";"02.1.2.2";"000";"Wine from other fruits"
4;"02122";"02.1.2.2";"001";"Includes:"
4;"02122";"02.1.2.2";"001.001";"cider and perry, including sake"
4;"02123";"02.1.2.3";"000";"Fortified wines"
4;"02123";"02.1.2.3";"001";"Includes:"
4;"02123";"02.1.2.3";"001.001";"vermouth, sherry, port wine"
4;"02124";"02.1.2.4";"000";"Wine-based drinks"
4;"02124";"02.1.2.4";"001";"Includes:"
4;"02124";"02.1.2.4";"001.001";"wine-based aperitifs, non-alcoholic wine"
3;"0213";"02.1.3";"000";"Beer"
3;"0213";"02.1.3";"001";"Includes:"
3;"0213";"02.1.3";"001.001";"all kinds of beer such as ale, lager and porter"
3;"0213";"02.1.3";"002";"Also includes:"
3;"0213";"02.1.3";"002.001";"low-alcoholic beer and non-alcoholic beer"
3;"0213";"02.1.3";"002.002";"shandy"
4;"02131";"02.1.3.1";"000";"Lager beer"
4;"02131";"02.1.3.1";"001";"Includes:"
4;"02131";"02.1.3.1";"001.001";"Pilsner, Bock, Dortmunder Export and Märzen lager beers"
4;"02131";"02.1.3.1";"002";"Also includes:"
4;"02131";"02.1.3.1";"002.001";"pale lager and dark lagers, such as Dunkel and Schwarzbier"
4;"02132";"02.1.3.2";"000";"Other alcoholic beer"
4;"02132";"02.1.3.2";"001";"Includes:"
4;"02132";"02.1.3.2";"001.001";"Ale beers"
4;"02132";"02.1.3.2";"002";"Also includes:"
4;"02132";"02.1.3.2";"002.001";"hybrid or mixed style beers, such as Altbier and Kölsch, steam beers, fruit and vegetable beers, herb and spiced beers, wood-aged beers, smoked beers or champagne style beers"
4;"02133";"02.1.3.3";"000";"Low and non-alcoholic beer"
4;"02133";"02.1.3.3";"001";"Includes:"
4;"02133";"02.1.3.3";"001.001";"low alcoholic beer do not have an harmonised % ABV in all EU Member States but it should be around less than 1% ABV"
4;"02134";"02.1.3.4";"000";"Beer-based drinks"
4;"02134";"02.1.3.4";"001";"Includes:"
4;"02134";"02.1.3.4";"001.001";"beer with soda (""panache""), beer with Coca-Cola"
4;"02134";"02.1.3.4";"002";"Also includes:"
4;"02134";"02.1.3.4";"002.001";"""shandy"" (mix of beer and soda-water with ginger taste)"
2;"022";"02.2";"000";"Tobacco"
2;"022";"02.2";"001";"This group covers all purchases of tobacco by households, including purchases of tobacco in restaurants, cafés, bars, service stations, etc."
3;"0220";"02.2.0";"000";"Tobacco"
3;"0220";"02.2.0";"001";"Includes:"
3;"0220";"02.2.0";"001.001";"cigarettes"
3;"0220";"02.2.0";"001.002";"cigarette tobacco and cigarette paper"
3;"0220";"02.2.0";"001.003";"cigars, pipe tobacco, chewing tobacco or snuff"
3;"0220";"02.2.0";"002";"Excludes:"
3;"0220";"02.2.0";"002.001";"other smokers' articles (s. 12.3.2)"
4;"02201";"02.2.0.1";"000";"Cigarettes"
4;"02201";"02.2.0.1";"001";"Includes:"
4;"02201";"02.2.0.1";"001.001";"cigarettes"
4;"02201";"02.2.0.1";"002";"Excludes:"
4;"02201";"02.2.0.1";"002.001";"other smokers' articles (s. 12.3.2.9)"
4;"02202";"02.2.0.2";"000";"Cigars"
4;"02202";"02.2.0.2";"001";"Includes:"
4;"02202";"02.2.0.2";"001.001";"cigars"
4;"02202";"02.2.0.2";"002";"Excludes:"
4;"02202";"02.2.0.2";"002.001";"other smokers' articles (s. 12.3.2.9)"
4;"02203";"02.2.0.3";"000";"Other tobacco products"
4;"02203";"02.2.0.3";"001";"Includes:"
4;"02203";"02.2.0.3";"001.001";"pipe tobacco, chewing tobacco or snuff"
4;"02203";"02.2.0.3";"001.002";"cigarette tobacco and cigarette paper"
4;"02203";"02.2.0.3";"002";"Excludes:"
4;"02203";"02.2.0.3";"002.001";"other smokers' articles (s. 12.3.2.9)"
2;"023";"02.3";"000";"Narcotics"
3;"0230";"02.3.0";"000";"Narcotics"
3;"0230";"02.3.0";"001";"Includes:"
3;"0230";"02.3.0";"001.001";"marijuana, opium, cocaine and their derivatives"
3;"0230";"02.3.0";"001.002";"other vegetable-based narcotics such as cola nuts, betel leaves and betel nuts"
3;"0230";"02.3.0";"001.003";"other narcotics including chemicals and man-made drugs"
4;"02300";"02.3.0.0";"000";"Narcotics"
4;"02300";"02.3.0.0";"001";"Includes:"
4;"02300";"02.3.0.0";"001.001";"marijuana, opium, cocaine and their derivatives"
4;"02300";"02.3.0.0";"001.002";"other vegetable-based narcotics such as cola nuts, betel leaves and betel nuts"
4;"02300";"02.3.0.0";"001.003";"other narcotics including chemicals and man-made drugs"
1;"03";"03.";"000";"CLOTHING AND FOOTWEAR"
2;"031";"03.1";"000";"Clothing"
3;"0311";"03.1.1";"000";"Clothing materials"
3;"0311";"03.1.1";"001";"Includes:"
3;"0311";"03.1.1";"001.001";"clothing materials of natural fibres, of man-made fibres and of their mixtures"
3;"0311";"03.1.1";"002";"Excludes:"
3;"0311";"03.1.1";"002.001";"furnishing fabrics (s. 05.2.0)"
4;"03110";"03.1.1.0";"000";"Clothing materials"
4;"03110";"03.1.1.0";"001";"Includes:"
4;"03110";"03.1.1.0";"001.001";"clothing materials of natural fibres, of man-made fibres and of their mixtures"
4;"03110";"03.1.1.0";"002";"Excludes:"
4;"03110";"03.1.1.0";"002.001";"furnishing fabrics (s. 05.2.0.1)"
3;"0312";"03.1.2";"000";"Garments"
3;"0312";"03.1.2";"001";"Includes:"
3;"0312";"03.1.2";"001.001";"garments for men, women, children (3 to 13 years) and infants (0 to 2 years), either ready-to-wear or made-to-measure, in all materials (including leather, furs, plastics and rubber), for everyday wear, for sport or for work:"
3;"0312";"03.1.2";"001.001.001";"capes, overcoats, raincoats, anoraks, parkas, blousons, jackets, trousers, waistcoats, suits, costumes, dresses, skirts, etc."
3;"0312";"03.1.2";"001.001.002";"shirts, blouses, pullovers, sweaters, cardigans, shorts, swimsuits, tracksuits, jogging suits, sweatshirts, T-shirts, leotards, etc."
3;"0312";"03.1.2";"001.001.003";"vests, underpants, socks, stockings, tights, petticoats, brassières, knickers, slips, girdles, corsets, body stockings, etc."
3;"0312";"03.1.2";"001.002";"pyjamas, nightshirts, nightdresses, housecoats, dressing gowns, bathrobes, etc."
3;"0312";"03.1.2";"001.002.001";"baby clothes and babies' booties made of fabric"
3;"0312";"03.1.2";"002";"Excludes:"
3;"0312";"03.1.2";"002.001";"articles of medical hosiery such as elasticated stockings (s. 06.1.2)"
3;"0312";"03.1.2";"002.002";"babies' napkins (s. 12.1.3)"
4;"03121";"03.1.2.1";"000";"Garments for men"
4;"03121";"03.1.2.1";"001";"Includes:"
4;"03121";"03.1.2.1";"001.001";"garments for men, either ready-to-wear or made-to-measure, in all materials (including leather, furs, plastics and rubber), for everyday wear, for sport or for work:"
4;"03121";"03.1.2.1";"001.001.001";"capes, overcoats, raincoats, anoraks, parkas, jackets, trousers, waistcoats, suits, costumes, etc."
4;"03121";"03.1.2.1";"001.001.002";"shirts, pullovers, sweaters, cardigans, shorts, swimsuits, tracksuits, jogging suits, sweatshirts, T-shirts, leotards, etc."
4;"03121";"03.1.2.1";"001.001.003";"vests, underpants, socks etc."
4;"03121";"03.1.2.1";"001.001.004";"pyjamas, housecoats, dressing gowns, bathrobes, etc."
4;"03122";"03.1.2.2";"000";"Garments for women"
4;"03122";"03.1.2.2";"001";"Includes:"
4;"03122";"03.1.2.2";"001.001";"garments for women, either ready-to-wear or made-to-measure, in all materials (including leather, furs, plastics and rubber), for everyday wear, for sport or for work:"
4;"03122";"03.1.2.2";"001.001.001";"capes, overcoats, raincoats, anoraks, parkas, blousons, jackets, trousers, waistcoats, suits, costumes, dresses, skirts, etc."
4;"03122";"03.1.2.2";"001.001.002";"shirts, blouses, pullovers, sweaters, cardigans, shorts, swimsuits, tracksuits, jogging suits, sweatshirts, T-shirts, leotards, etc."
4;"03122";"03.1.2.2";"001.001.003";"vests, underpants, socks, stockings, tights, petticoats, brassieres, knickers, slips, girdles, corsets, body stockings, etc."
4;"03122";"03.1.2.2";"001.001.004";"pyjamas, nightshirts, nightdresses, housecoats, dressing gowns, bathrobes, etc."
4;"03122";"03.1.2.2";"002";"Also includes:"
4;"03122";"03.1.2.2";"002.001";"unisex clothing"
4;"03123";"03.1.2.3";"000";"Garments for infants (0 to 2 years) and children (3 to 13 years)"
4;"03123";"03.1.2.3";"001";"Includes:"
4;"03123";"03.1.2.3";"001.001";"garments for infants (0 to 2 years), either ready-to-wear or made-to-measure, in all materials (including leather, furs, plastics and rubber), for everyday wear, for sport:"
4;"03123";"03.1.2.3";"001.001.001";"baby clothes and babies' booties made of fabric"
4;"03123";"03.1.2.3";"001.002";"garments for children (3 to 13 years), either ready-to-wear or made-to-measure, in all materials (including leather, furs, plastics and rubber), for everyday wear, for sport:"
4;"03123";"03.1.2.3";"001.002.001";"capes, overcoats, raincoats, anoraks, parkas, blousons, jackets, trousers, waistcoats, suits, costumes, dresses, skirts, etc."
4;"03123";"03.1.2.3";"001.002.002";"shirts, blouses, pullovers, sweaters, cardigans, shorts, swimsuits, tracksuits, jogging suits, sweatshirts, T-shirts, leotards, etc."
4;"03123";"03.1.2.3";"001.002.003";"vests, underpants, socks, stockings, tights, petticoats, brassieres, knickers, slips etc."
4;"03123";"03.1.2.3";"001.002.004";"pyjamas, nightshirts, nightdresses, housecoats, dressing gowns, bathrobes, etc."
3;"0313";"03.1.3";"000";"Other articles of clothing and clothing accessories"
3;"0313";"03.1.3";"001";"Includes:"
3;"0313";"03.1.3";"001.001";"ties, handkerchiefs, scarves, squares, gloves, mittens, muffs, belts, braces, aprons, smocks, bibs, sleeve protectors, hats, caps, berets, bonnets, etc."
3;"0313";"03.1.3";"001.002";"sewing threads, knitting yarns and accessories for making clothing such as buckles, buttons, press studs, zip fasteners, ribbons, laces, trimmings, etc."
3;"0313";"03.1.3";"002";"Also includes:"
3;"0313";"03.1.3";"002.001";"gardening gloves and working gloves"
3;"0313";"03.1.3";"002.002";"crash helmets for motorcycles and bicycles"
3;"0313";"03.1.3";"003";"Excludes:"
3;"0313";"03.1.3";"003.001";"gloves and other articles made of rubber (s. 05.6.1)"
3;"0313";"03.1.3";"003.002";"pins, safety pins, sewing needles, knitting needles, thimbles (s. 05.6.1)"
3;"0313";"03.1.3";"003.003";"protective headgear for sports (s. 09.3.2)"
3;"0313";"03.1.3";"003.004";"other protective gear for sports such as life jackets, boxing gloves, body padding, belts, supports, etc. (s. 09.3.2)"
3;"0313";"03.1.3";"003.005";"paper handkerchiefs (s. 12.1.3)"
3;"0313";"03.1.3";"003.006";"watches, jewellery, cuff links, tiepins (s. 12.3.1)"
3;"0313";"03.1.3";"003.007";"walking sticks and canes, umbrellas and parasols, fans, key rings (s. 12.3.2)"
4;"03131";"03.1.3.1";"000";"Other articles of clothing"
4;"03131";"03.1.3.1";"001";"Includes:"
4;"03131";"03.1.3.1";"001.001";"ties, handkerchiefs, scarves, squares, gloves, mittens, muffs, belts, braces, aprons, smocks, bibs, sleeve protectors, hats, caps, berets, bonnets, etc."
4;"03131";"03.1.3.1";"002";"Also includes:"
4;"03131";"03.1.3.1";"002.001";"gardening gloves and working gloves"
4;"03131";"03.1.3.1";"002.002";"crash helmets for motorcycles and bicycles"
4;"03131";"03.1.3.1";"003";"Excludes:"
4;"03131";"03.1.3.1";"003.001";"gloves and other articles made of rubber (s. 05.6.1.2)"
4;"03131";"03.1.3.1";"003.002";"pins, safety pins, sewing needles, knitting needles, thimbles (s. 05.6.1.2)"
4;"03131";"03.1.3.1";"003.003";"protective headgear for sports (s. 09.3.2.1)"
4;"03131";"03.1.3.1";"003.004";"other protective gear for sports such as life jackets, boxing gloves, body padding, belts, supports, etc. (s. 09.3.2.1)"
4;"03131";"03.1.3.1";"003.005";"paper handkerchiefs (s. 12.1.3.2)"
4;"03131";"03.1.3.1";"003.006";"watches, jewellery, cuff links, tiepins (s. 12.3.1)"
4;"03131";"03.1.3.1";"003.007";"walking sticks and canes, umbrellas and parasols, fans, key rings (s. 12.3.2.9)"
4;"03132";"03.1.3.2";"000";"Clothing accessories"
4;"03132";"03.1.3.2";"001";"Includes:"
4;"03132";"03.1.3.2";"001.001";"sewing threads, knitting yarns and accessories for making clothing such as buckles, buttons, press studs, zip fasteners, ribbons, laces, trimmings, etc."
3;"0314";"03.1.4";"000";"Cleaning, repair and hire of clothing"
3;"0314";"03.1.4";"001";"Includes:"
3;"0314";"03.1.4";"001.001";"dry-cleaning, laundering and dyeing of garments"
3;"0314";"03.1.4";"001.002";"darning, mending, repair and altering of garments"
3;"0314";"03.1.4";"001.003";"hire of garments"
3;"0314";"03.1.4";"002";"Also includes:"
3;"0314";"03.1.4";"002.001";"total value of the repair service (that is, both the cost of labour and the cost of materials are covered)"
3;"0314";"03.1.4";"003";"Excludes:"
3;"0314";"03.1.4";"003.001";"materials, threads, accessories, etc. purchased by households with the intention of undertaking the repairs themselves (s. 03.1.1) or (s. 03.1.3)"
3;"0314";"03.1.4";"003.002";"repair of household linen and other household textiles (s. 05.2.0)"
3;"0314";"03.1.4";"003.003";"dry-cleaning, laundering, dyeing and hiring of household linen and other household textiles (s. 05.6.2)"
4;"03141";"03.1.4.1";"000";"Cleaning of clothing"
4;"03141";"03.1.4.1";"001";"Includes:"
4;"03141";"03.1.4.1";"001.001";"dry-cleaning, laundering and dyeing of garments"
4;"03141";"03.1.4.1";"002";"Excludes:"
4;"03141";"03.1.4.1";"002.001";"dry-cleaning, laundering, dyeing and hiring of household linen and other household textiles (s. 05.6.2.2)"
4;"03142";"03.1.4.2";"000";"Repair and hire of clothing"
4;"03142";"03.1.4.2";"001";"Includes:"
4;"03142";"03.1.4.2";"001.001";"darning, mending, repair and altering of garments"
4;"03142";"03.1.4.2";"001.002";"hire of garments"
4;"03142";"03.1.4.2";"002";"Also includes:"
4;"03142";"03.1.4.2";"002.001";"total value of the repair service (that is, both the cost of labour and the cost of materials are covered)"
4;"03142";"03.1.4.2";"003";"Excludes:"
4;"03142";"03.1.4.2";"003.001";"materials, threads, accessories, etc. purchased by households with the intention of undertaking the repairs themselves (s. 03.1.1.0) or (s. 03.1.3)"
